live,name,lan,kommun,address,website,phone,products,onSiteSales,tastingRoom,openingHours,season,rating,reviewCount,source,place_id,_source_file
no,Storgatan 11,Kalmar,Kalmar,"Storgatan 11, 392 32 Kalmar, Sverige",http://storgatan11kalmar.com/,070-593 06 65,annat,yes,yes,"måndag: Stängt, tisdag: 11:30–22:00, onsdag: 11:30–22:00, torsdag: 11:30–22:00, fredag: 11:30–23:00, lördag: 12:00–23:00, söndag: 11:30–16:00",,4.6,177,google-places:gårdsrestaurang,ChIJTbqozT3RV0YRzKVqS-Aqoi4,google-places-farms-expansion.json
no,Svensk Cater AB,Kalmar,Kalmar,"Fölehagsvägen 17, 392 39 Kalmar, Sverige",https://www.svenskcater.se/,0480-44 68 00,annat,no,no,,,4.4,30,google-places:lokal producent mat,ChIJHzpV8O3RV0YRjIAWKr-fy38,google-places-farms-expansion.json
no,Söderport,Kalmar,Kalmar,"Slottsvägen 1, 392 33 Kalmar, Sverige",https://www.soderportkalmar.com/,070-038 92 26,annat,yes,yes,"måndag: Stängt, tisdag: Stängt, onsdag: 16:00–22:00, torsdag: 16:00–22:00, fredag: 17:00–01:00, lördag: 17:00–01:00, söndag: 12:00–17:00",,3.9,671,google-places:gårdscafé,ChIJK0c_EH3RV0YRjx-2UVpB_jY,google-places-farms-expansion.json
no,Thai Silk Palace,Kalmar,Kalmar,"Fiskaregatan 8, 392 32 Kalmar, Sverige",http://www.thaisilkkalmar.com/,0480-281 26,annat,yes,yes,"måndag: 11:00–20:00, tisdag: 11:00–20:00, onsdag: 11:00–20:00, torsdag: 11:00–20:00, fredag: 11:00–21:00, lördag: 12:00–21:00, söndag: 12:00–20:00",,4.1,1362,google-places:gårdsrestaurang,ChIJhyxG3WTRV0YRfp-uxdDrqNU,google-places-farms-expansion.json
no,VK Villa Karlsro AB,Kalmar,Kalmar,"Villa Karlsro, 394 70 Kalmar, Sverige",https://villakarlsro.com/,0480-133 90,annat,yes,yes,"måndag: Stängt, tisdag: 10:00–17:00, onsdag: 10:00–17:00, torsdag: 10:00–17:00, fredag: 10:00–17:00, lördag: 10:00–16:00, söndag: Stängt",,4.6,35,google-places:gårdscafé,ChIJdaLtf8PRV0YRqXfp_J6yLfA,google-places-farms-expansion.json
yes,Voxtorpsgården AB,Kalmar,,"Voxtorp 411, 388 96 Ljungbyholm, Sverige",http://www.voxtorpsgarden.se/,070-330 55 49,annat,no,no,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–18:00, söndag: 10:00–18:00",,4.6,19,google-places:lokal producent mat,ChIJVVVVVWUyVkYRpkr33VHHkj4,google-places-farms-expansion.json
no,Västerport Spa Bar Bistro,Kalmar,Kalmar,"Larmgatan 15, 392 32 Kalmar, Sverige",http://www.vasterportrelax.se/,0480-234 64,annat,yes,yes,"måndag: Stängt, tisdag: Stängt, onsdag: 16:00–00:00, torsdag: 16:00–00:00, fredag: 16:00–00:00, lördag: 16:00–00:00, söndag: Stängt",,4.5,206,google-places:gårdsrestaurang,ChIJQf7YoIPRV0YRTdrTp-0azF8,google-places-farms-expansion.json
yes,Västersläts Gårdsbutik,Kalmar,Kalmar,"Kläckebergavägen 141, 395 90 Kalmar, Sverige",http://vasterslat.se/,0480-47 80 83,annat,yes,no,"måndag: 07:00–19:00, tisdag: 07:00–19:00, onsdag: 07:00–19:00, torsdag: 07:00–19:00, fredag: 07:00–19:00, lördag: 07:00–19:00, söndag: 07:00–19:00",,4.5,172,google-places:gårdsbutik,ChIJg7tM2inQV0YRH9tabbiNNWc,google-places-farms-expansion.json
no,Waynes Coffee,Kalmar,Kalmar,"Skeppsbrogatan 12, 392 31 Kalmar, Sverige",https://www.waynescoffee.se/kafe/waynes-kalmar/,073-422 75 18,annat,yes,yes,"måndag: 10:00–19:00, tisdag: 10:00–19:00, onsdag: 10:00–19:00, torsdag: 10:00–19:00, fredag: 10:00–19:00, lördag: 10:00–17:00, söndag: 11:00–16:00",,4.1,244,google-places:gårdscafé,ChIJIYjRmmTRV0YRpB19pXgMdbo,google-places-farms-expansion.json
yes,Wirbladhs Gårdshandel Smedby,Kalmar,Kalmar,"Ljungbyvägen 1, 394 70 Kalmar, Sverige",http://wirbladhs.se/,0480-47 12 43,annat,yes,no,"måndag: Stängt, tisdag: 09:30–17:30, onsdag: 09:30–17:30, torsdag: 09:30–17:30, fredag: 09:30–17:30, lördag: 09:30–14:00, söndag: Stängt",,4.6,221,google-places:gårdsbutik,ChIJnRXKXnXOV0YROOvq9O17Mr8,google-places-farms-expansion.json
no,WUD Bistro,Kalmar,Kalmar,"Norra Kajplan 3, 392 31 Kalmar, Sverige",https://www.restaurantl.se/bistro-wud/,0480-42 70 00,annat,yes,yes,,,4,33,google-places:gårdscafé,ChIJRwM7BtXRV0YRcy7CMB_vSWQ,google-places-farms-expansion.json
no,zegel Kalmar,Kalmar,Kalmar,"Landgången 4, 392 31 Kalmar, Sverige",http://www.zegel.se/,0480-885 70,annat,yes,yes,"måndag: 11:00–14:00, tisdag: 11:00–14:00, onsdag: 11:00–14:00, torsdag: 11:00–14:00, fredag: 11:00–14:00, lördag: Stängt, söndag: Stängt",,4.5,198,google-places:gårdsrestaurang,ChIJo8A_sWPRV0YRe-0ELKCnFnE,google-places-farms-expansion.json
no,Änglamat Catering AB,Kalmar,Kalmar,"Polhemsgatan 1, 392 39 Kalmar, Sverige",http://www.anglamat.com/,0480-49 03 20,annat,no,no,,,4.2,59,google-places:lokal producent mat,ChIJeeS8KZ3RV0YRpKkiy2xWYBE,google-places-farms-expansion.json
yes,Ängsbackens Handelsträdgård,Kalmar,Kalmar,"Förlösa 517, 395 90 Kalmar, Sverige",http://www.angsbacken.se/,070-574 48 47,grönsaker,yes,yes,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–15:00, söndag: 10:00–15:00",,4.7,149,google-places:gårdscafé,ChIJI7VV1ILPV0YRPvi0Lxv1kUs,google-places-farms-expansion.json
yes,Ängöl AB,Kalmar,Kalmar,"Polhemsgatan 30, 392 39 Kalmar, Sverige",http://angol.se/,073-346 00 33,öl,no,yes,"måndag: 08:00–16:00, tisdag: 08:00–16:00, onsdag: 08:00–16:00, torsdag: 08:00–16:00, fredag: 08:00–16:00, lördag: Stängt, söndag: Stängt",,4.9,38,google-places:bryggeri,ChIJuZmVGWzRV0YR5SL4iRze738,google-places-farms-expansion.json
yes,"Ölands Kvalitetsprodukter, Mysinge Kött",Kalmar,,"102, 386 60 Bårby, Sverige",https://www.olands-kvalitetsprodukter.se/,070-680 40 03,kött,no,no,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 13:00–18:00, fredag: 13:00–18:00, lördag: Stängt, söndag: Stängt",,4.6,54,google-places:lokal producent mat,ChIJ7Y-InDcqVkYRpC5pPV5m1r0,google-places-farms-expansion.json
yes,Ölands köksmejeri,Kalmar,Mörbylånga,"Alby 121, 380 62 Mörbylånga, Sverige",http://www.olandskoksmejeri.se/,,mejeri,no,no,"måndag: 11:00–14:00, tisdag: Stängt, onsdag: 11:00–13:00, torsdag: 10:30–15:00, fredag: Stängt, lördag: Stängt, söndag: Stängt",,4.8,24,google-places:gårdsmejeri,ChIJgyyN-veB-EYRiplms_FHC8k,google-places-farms-expansion.json
no,4 Krogar Vid Sjön,Kronoberg,Växjö,"VATTENTORGET 5, 352 34 Växjö, Sverige",http://www.4krogar.se/,0470-59 99 99,annat,yes,yes,"måndag: 11:30–22:00, tisdag: 11:30–22:00, onsdag: 11:30–22:00, torsdag: 11:30–22:00, fredag: 11:30–22:00, lördag: 12:00–22:00, söndag: 12:00–20:00",,3.9,1203,google-places:gårdsrestaurang,ChIJBaUa4OwjV0YRxFYdvL5fu7o,google-places-farms-expansion-3.json
no,Araby Wärdshus,Kronoberg,Växjö,"Araby Herrgård, 352 60 Växjö, Sverige",https://arabywardshus.se/,0470-366 50,annat,yes,yes,"måndag: 12:00–15:00, tisdag: 11:30–14:00, onsdag: 11:30–14:00, torsdag: 11:30–14:00, fredag: Stängt, lördag: 12:00–15:00, söndag: 12:00–15:00",,4.1,285,google-places:gårdsrestaurang,ChIJMYKRG2AkV0YRr9SnfFfjm7I,google-places-farms-expansion-3.json
no,Askelyckans Konditori,Kronoberg,Växjö,"Storgatan 25, 352 30 Växjö, Sverige",http://www.askelyckan.se/,0470-123 11,annat,yes,yes,"måndag: 08:00–19:00, tisdag: 08:00–19:00, onsdag: 08:00–19:00, torsdag: 08:00–19:00, fredag: 08:00–19:00, lördag: 09:00–16:30, söndag: 10:00–16:00",,4.3,278,google-places:gårdscafé,ChIJ5SWfyYwjV0YRZQyd5yf6bi8,google-places-farms-expansion-3.json
no,Axelssons i Aby,Kronoberg,,"Stora Aby Kronogården 2, 577 96 Målilla, Sverige",http://www.axelssonsiaby.se/,0495-48 00 30,annat,no,no,"måndag: Stängt, tisdag: 10:00–17:00, onsdag: 10:00–17:00, torsdag: 10:00–17:00, fredag: 10:00–17:00, lördag: 10:00–15:00, söndag: Stängt",,4.7,646,google-places:lokal producent mat,ChIJ7U7RBD6AV0YRF_lARdhX_z0,google-places-farms-expansion-3.json
yes,Barkhults Gård,Kronoberg,Älmhult,"Barkhults Gård 2721, 343 91 Älmhult, Sverige",http://www.barkhult.nu/,0476-611 11,annat,no,no,"måndag: 13:00–20:00, tisdag: 13:00–20:00, onsdag: 13:00–20:00, torsdag: 13:00–20:00, fredag: 13:00–20:00, lördag: 13:00–20:00, söndag: 13:00–20:00",,4.6,25,google-places:lokal producent mat,ChIJiT2QvSfJVkYRsZ6s34awrKo,google-places-farms-expansion-3.json
no,Bella Lanterna,Kronoberg,Växjö,"Norra Järnvägsgatan 6a, 352 33 Växjö, Sverige",http://www.bellalanterna.se/,0470-140 50,annat,yes,yes,"måndag: 11:30–21:00, tisdag: 11:30–21:00, onsdag: 11:30–21:00, torsdag: 11:30–21:00, fredag: 11:30–21:00, lördag: 12:00–21:00, söndag: 12:00–20:00",,3.9,601,google-places:gårdsrestaurang,ChIJlVjDT-0jV0YRyMl1I-qWpUs,google-places-farms-expansion-3.json
yes,Benestad Bryggeri,Kronoberg,,"342 90 Alvesta, Sverige",http://benestadbryggeri.se/home.html,070-497 83 83,öl,no,yes,,,4.2,9,google-places:bryggeri,ChIJa6-_ODopV0YRyAdXlhbFvFg,google-places-farms-expansion-3.json
yes,Bergqvara Gård AB,Kronoberg,Växjö,"Bergkvara Gård, 355 93 Växjö, Sverige",http://bergqvaragard.se/,0470-669 14,annat,yes,yes,,,4.7,20,google-places:gårdsrestaurang,ChIJW54IO40jV0YRiiZX7pSrSUY,google-places-farms-expansion-3.json
yes,Bolmen Fisk AB,Kronoberg,,"Kronogården gamla tomt 1, 341 75 Hamneda, Sverige",http://www.bolmenfisk.se/,0372-501 80,fisk,no,no,"måndag: 09:00–17:00, tisdag: 09:00–17:00, onsdag: 09:00–17:00, torsdag: 09:00–17:00, fredag: 09:00–17:00, lördag: 10:00–16:00, söndag: 10:00–16:00",,4.4,970,google-places:lokal producent mat,ChIJczGXK8okUUYRzUP0NZ7jBqo,google-places-farms-expansion-3.json
yes,Broaskogs gårdsbutik och trädgårdscafé,Kronoberg,,"Unnamed Road, 342 62, 342 62 Moheda, Sverige",http://www.broaskogsislandshastar.dinstudio.se/gallery_16.html,070-215 66 75,grönsaker,yes,yes,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: Stängt, lördag: 11:00–17:00, söndag: 11:00–17:00",,4.7,96,google-places:gårdscafé,ChIJxSba1_czV0YRsGTAOGup_gU,google-places-farms-expansion-3.json
no,Broqvist konditori,Kronoberg,Växjö,"Kronobergsgatan 14, 352 33 Växjö, Sverige",http://www.broqvistkonditori.se/,0470-120 20,annat,yes,yes,"måndag: 08:00–18:00, tisdag: 08:00–18:00, onsdag: 08:00–18:00, torsdag: 08:00–18:00, fredag: 08:00–18:00, lördag: 08:00–16:00, söndag: 09:00–16:00",,4.4,718,google-places:gårdscafé,ChIJsWFJlpIjV0YR5V07lWpZHUc,google-places-farms-expansion-3.json
yes,Bröd & Sovel,Kronoberg,Växjö,"Norrgatan 21, 352 31 Växjö, Sverige",http://www.pmrestauranger.se/sv/brod-sovel/,0470-75 97 30,bakat,yes,yes,"måndag: 07:30–18:00, tisdag: 07:30–18:00, onsdag: 07:30–18:00, torsdag: 07:30–18:00, fredag: 07:30–18:00, lördag: 08:00–16:00, söndag: Stängt",,4.4,165,google-places:gårdscafé,ChIJowvlH40jV0YRIho6GWwgErE,google-places-farms-expansion-3.json
no,Bönan & Mustaschen,Kronoberg,Växjö,"Storgatan 8, 352 31 Växjö, Sverige",http://bönan.nu/,,annat,yes,yes,"måndag: 07:30–18:00, tisdag: 07:30–18:00, onsdag: 07:30–18:00, torsdag: 07:30–18:00, fredag: 07:30–18:00, lördag: 09:00–16:00, söndag: Stängt",,4.8,230,google-places:gårdscafé,ChIJ-1BLZ0QjV0YR5k6g1IvVuvc,google-places-farms-expansion-3.json
no,Café Fontaine,Kronoberg,Växjö,"VATTENTORGET 1, 352 34 Växjö, Sverige",https://uteserveringar.eu/kronoberg/vaxjo/cafe-fontaine-i-vaxjo-njut-av-deras-uteservering-info-kontakt/,0470-70 64 56,annat,yes,yes,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–17:00, söndag: 10:00–17:00",,4.1,486,google-places:gårdscafé,ChIJoWRuGO0jV0YRvKNaUzRGnXQ,google-places-farms-expansion-3.json
no,Café Gammeldags,Kronoberg,Växjö,"56°52'08.5""N 14°43'17., 6, 355 93 Växjö, Sverige",https://m.facebook.com/svenskatanten,072-161 52 51,annat,yes,yes,"måndag: 11:00–17:00, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: 11:00–17:00, lördag: Stängt, söndag: 11:00–17:00",,4.3,239,google-places:gårdscafé,ChIJ2wH92CskV0YRHIQAbclCDhI,google-places-farms-expansion-3.json
no,Cafeboden Catering AB,Kronoberg,Växjö,"Växjö Box 3140, 350 43 Växjö, Sverige",http://cafeboden.se/,070-546 46 29,annat,yes,yes,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Öppet dygnet runt, söndag: Öppet dygnet runt",,4.3,37,google-places:gårdsrestaurang,ChIJhTCqswQ8V0YRqZDJy1AYtzk,google-places-farms-expansion-3.json
no,Cafiket,Kronoberg,Växjö,"Södra Esplanaden 2, 352 35 Växjö, Sverige",http://www.cafiket.se/,070-612 16 94,annat,yes,yes,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–18:00, söndag: 10:00–18:00",,3.5,32,google-places:gårdscafé,ChIJa8Oj-e0jV0YR2it7Arq_b7U,google-places-farms-expansion-3.json
yes,Chapter House,Kronoberg,Växjö,"Klostergatan 7, 352 30 Växjö, Sverige",http://www.chapterhouse.se/,0470-399 91,öl,no,yes,"måndag: Stängt, tisdag: 16:00–23:00, onsdag: 16:00–00:00, torsdag: 16:00–00:00, fredag: 15:00–01:00, lördag: 12:00–01:00, söndag: Stängt",,4.4,721,google-places:bryggeri,ChIJ1zehTo0jV0YRpXZl4CXvxQc,google-places-farms-expansion-3.json
no,Ching A Ling Växjö,Kronoberg,Växjö,"Kungsgatan 1, 352 30 Växjö, Sverige",http://chingaling.se/,0470-57 00 00,annat,yes,yes,"måndag: 11:00–21:00, tisdag: 11:00–21:00, onsdag: 11:00–21:00, torsdag: 11:00–21:00, fredag: 11:00–21:00, lördag: 12:00–21:00, söndag: 12:00–21:00",,4.1,240,google-places:gårdsrestaurang,ChIJX5Xzl6UjV0YRGGqURzLGxaI,google-places-farms-expansion-3.json
yes,Elisabeths Trädgård Restaurang & Café,Kronoberg,,"Grimslöv Gamla Smedjan, 342 55 Grimslöv, Sverige",http://www.husebybruk.se/,0470-75 21 31,grönsaker,yes,yes,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: Stängt, lördag: Stängt, söndag: 11:00–15:00",,4.2,79,google-places:gårdsrestaurang,ChIJeX04T6rZVkYR1vgNth9z4uU,google-places-farms-expansion-3.json
no,Event Center Knock 'em Down,Kronoberg,Växjö,"Västra Esplanaden 5, 352 31 Växjö, Sverige",https://eventcenter.se/vaxjo/,0470-122 22,annat,yes,yes,"måndag: Stängt, tisdag: 15:45–22:00, onsdag: 15:45–23:00, torsdag: 15:45–23:00, fredag: 15:45–01:00, lördag: 11:30–02:00, söndag: 13:45–18:00",,4.2,847,google-places:gårdsrestaurang,ChIJg-9boYwjV0YR2i4FXE8ZWBg,google-places-farms-expansion-3.json
no,Familjen Stjärnkrans Handelsbod,Kronoberg,,"Rubbatorp 2, 342 53 Lönashult, Sverige",http://stjarnkrans.se/,073-837 05 05,annat,yes,yes,"måndag: 08:00–21:00, tisdag: 08:00–21:00, onsdag: 08:00–21:00, torsdag: 08:00–21:00, fredag: 08:00–21:00, lördag: 08:00–21:00, söndag: 08:00–21:00",,4.8,114,google-places:gårdscafé,ChIJe9JXZ5DbVkYR1ZC8tN4KHkw,google-places-farms-expansion-3.json
yes,Folaboda Musteri & Destilleri,Kronoberg,,"Folaboda Gård, Fålaboda 3, 362 95 Urshult, Sverige",https://folaboda.com/,070-722 32 45,vin; sprit,no,yes,"måndag: 11:00–18:00, tisdag: 11:00–18:00, onsdag: 11:00–18:00, torsdag: 11:00–20:00, fredag: 11:00–20:00, lördag: 11:00–20:00, söndag: 11:00–18:00",,4.9,8,google-places:musteri,ChIJ4x-TbUfpVkYRsLKIdp0IYgo,google-places-farms-expansion-3.json
no,Foodie Neo Asian Gourmet Kitchen,Kronoberg,Växjö,"Storgatan 33, 352 30 Växjö, Sverige",https://foodieneoasian.weebly.com/,0470-282 88,annat,yes,yes,"måndag: 11:00–15:30, 17:00–21:00, tisdag: 11:00–15:30, 17:00–21:00, onsdag: 11:00–15:30, 17:00–21:00, torsdag: 11:00–15:30, 17:00–21:00, fredag: 11:00–15:30, 17:00–21:30, lördag: 11:30–22:30, söndag: 11:30–20:30",,4,1241,google-places:gårdsrestaurang,ChIJCY19VIsjV0YRqPJCc8ewt6Q,google-places-farms-expansion-3.json
yes,Framtidsgården självplock av ekologiska bär,Kronoberg,,"BRUNNSBERG 3, 341 77 Agunnaryd, Sverige",http://www.framtidsgarden.com/,070-356 11 31,grönsaker; bär,yes,no,,,,,google-places:självplock,ChIJ37_g71krUUYRtzmwqzJlY9E,google-places-farms-expansion-3.json
yes,Granngården Växjö,Kronoberg,Växjö,"Marketenterivägen 25, 352 36 Växjö, Sverige",https://www.granngarden.se/butiker/vaxjo,,annat,no,no,"måndag: 10:00–19:00, tisdag: 10:00–19:00, onsdag: 10:00–19:00, torsdag: 10:00–19:00, fredag: 10:00–19:00, lördag: 10:00–17:00, söndag: 10:00–17:00",,4,249,google-places:lokal producent mat,ChIJc34oMMQjV0YRp-rgB22y4p8,google-places-farms-expansion-3.json
yes,Gårdsby ägg,Kronoberg,Växjö,"Gårdsby, 355 92 Växjö, Sverige",https://gardsbyagg.se/,0470-611 74,ägg,yes,no,"måndag: 07:00–20:00, tisdag: 07:00–20:00, onsdag: 07:00–20:00, torsdag: 07:00–20:00, fredag: 07:00–20:00, lördag: 07:00–20:00, söndag: 07:00–20:00",,4.7,29,google-places:gårdsförsäljning,ChIJP5Gyye8vV0YR5sPDUjnn1EM,google-places-farms-expansion-3.json
yes,Gästgivaregården,Kronoberg,Ljungby,"Bolmstadsvägen 1, 341 35 Ljungby, Sverige",http://www.gastgivaregarden.org/,0372-127 50,annat,yes,yes,"måndag: 11:30–14:00, tisdag: 11:30–14:00, onsdag: 11:30–14:00, torsdag: 11:30–14:00, fredag: 11:30–14:00, lördag: 12:00–14:30, söndag: Stängt",,4.6,859,google-places:gårdsrestaurang,ChIJY1Sd8TwnUUYR6CSG_kF7WKE,google-places-farms-expansion-3.json
yes,Hembygdsgården Sjövillan i Åby,Kronoberg,,"Dammvägen 4, 363 34 Tjureda, Sverige",http://www.tjuredahembygdsforening.se/,,annat,yes,yes,,,4.3,73,google-places:gårdscafé,ChIJl4MNrjs6V0YRExY223-f8QE,google-places-farms-expansion-3.json
no,Hennings Konditori,Kronoberg,Växjö,"Storgatan 59, 352 36 Växjö, Sverige",http://hennings.se/,0470-71 15 10,annat,yes,yes,"måndag: 06:30–17:00, tisdag: 06:30–17:00, onsdag: 06:30–17:00, torsdag: 06:30–17:00, fredag: 06:30–17:00, lördag: 08:00–16:00, söndag: Stängt",,4.1,483,google-places:gårdscafé,ChIJT_2CogokV0YRrqOO-6xM7T4,google-places-farms-expansion-3.json
yes,Ingers Smörgåsar,Kronoberg,Växjö,"Marketenterivägen 15, 352 36 Växjö, Sverige",http://www.ingers.se/,0470-268 50,mejeri,yes,yes,"måndag: 08:00–17:00, tisdag: 08:00–17:00, onsdag: 08:00–17:00, torsdag: 08:00–17:00, fredag: 08:00–17:00, lördag: 10:00–15:00, söndag: 11:00–15:00",,4,167,google-places:gårdsrestaurang,ChIJ4zEAO2okV0YRrnjwmMH5yo8,google-places-farms-expansion-3.json
no,Izakaya Moshi,Kronoberg,Växjö,"Kungsgatan 6A, 352 33 Växjö, Sverige",http://izakayamoshi.se/,0470-78 68 30,annat,yes,yes,"måndag: Stängt, tisdag: 11:30–13:30, 17:00–23:00, onsdag: 11:30–13:30, 17:00–23:00, torsdag: 11:30–13:30, 17:00–23:00, fredag: 11:30–13:30, 17:00–00:00, lördag: 12:00–00:00, söndag: Stängt",,4.5,725,google-places:gårdsrestaurang,ChIJF-K5gvIjV0YRzzwgJhEoESE,google-places-farms-expansion-3.json
no,Kafé de luxe,Kronoberg,Växjö,"Sandgärdsgatan 19, 352 30 Växjö, Sverige",http://www.kafedeluxe.se/,0470-74 04 09,annat,yes,yes,"måndag: 11:30–22:00, tisdag: 11:30–22:00, onsdag: 11:30–22:00, torsdag: 11:30–22:00, fredag: 11:30–03:00, lördag: 11:30–03:00, söndag: 11:30–22:00",,4.1,1614,google-places:gårdsrestaurang,ChIJm7extfIjV0YR4WumJg-Bxjk,google-places-farms-expansion-3.json
no,keun joo:,Kronoberg,Växjö,"Klostergatan 2, 352 30 Växjö, Sverige",https://keunjoo.se/,0470-72 40 50,annat,yes,yes,"måndag: Stängt, tisdag: 17:00–22:00, onsdag: 17:00–22:00, torsdag: 17:00–22:00, fredag: 17:00–01:00, lördag: 17:00–01:00, söndag: Stängt",,4.3,123,google-places:gårdsrestaurang,ChIJe0NGHlYjV0YRd6xEgPly28M,google-places-farms-expansion-3.json
no,Korrö Restaurang & Cafe,Kronoberg,,"Restaurang, 362 97 Linneryd, Sverige",http://www.korro.se/,0470-342 49,annat,yes,yes,"måndag: 11:30–14:00, 17:00–19:00, tisdag: 11:30–14:00, 17:00–19:00, onsdag: 11:30–14:00, 17:00–19:00, torsdag: 11:30–14:00, 17:00–19:00, fredag: 11:30–14:00, 17:00–19:00, lördag: 12:00–19:00, söndag: 12:00–17:00",,4.6,1030,google-places:gårdsrestaurang,ChIJX7KUtgn8VkYR2EeNS24UQbg,google-places-farms-expansion-3.json
no,Krogen på Logen,Kronoberg,,"Frunas 1, 363 35 Tolg, Sverige",http://www.krogenpalogen.se/,0470-55 05 00,annat,no,no,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: Stängt, lördag: 12:00–16:00, söndag: 12:00–16:00",,4.4,131,google-places:lokal producent mat,ChIJtUb4Ze45V0YRUki_RK_NKGw,google-places-farms-expansion-3.json
yes,Kronobergs Gårdsbutik,Kronoberg,Växjö,"Kronoberg S:t Sigfrids Folkhög, 352 63 Växjö, Sverige",http://www.kronobergskungsgard.se/,070-774 88 77,annat,yes,no,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: 13:00–18:00, lördag: Stängt, söndag: Stängt",,4.7,23,google-places:gårdsbutik,ChIJ87WQQLkkV0YR-LPs490D9bY,google-places-farms-expansion-3.json
no,Kungsgrillen,Kronoberg,Växjö,"Storgatan 56, 352 36 Växjö, Sverige",https://kungsgrillen.com/,0470-71 12 50,annat,yes,yes,"måndag: 10:00–21:00, tisdag: 10:00–21:00, onsdag: 10:00–21:00, torsdag: 10:00–21:00, fredag: 10:00–21:00, lördag: 10:00–21:00, söndag: 10:00–21:00",,4.2,836,google-places:gårdsrestaurang,ChIJDwB9vwokV0YRY9Q4wA2wUEI,google-places-farms-expansion-3.json
yes,Kvarnagårdens Bryggeri,Kronoberg,,"LIDBOHOLMS INDUSTRIOMRÅDE, 363 91 Braås, Sverige",http://kvarnagardensbryggeri.se/,,öl,no,yes,,,4.5,34,google-places:bryggeri,ChIJa8eaxV0VV0YRxryVFps1QKs,google-places-farms-expansion-3.json
no,Kök11,Kronoberg,Växjö,"Honnörsgatan 15, 352 36 Växjö, Sverige",http://www.kok11.se/,0470-136 30,annat,yes,yes,"måndag: 11:30–13:30, tisdag: 11:30–13:30, onsdag: 11:30–13:30, torsdag: 11:30–13:30, fredag: 11:30–13:30, lördag: Stängt, söndag: Stängt",,4.2,351,google-places:gårdsrestaurang,ChIJ_VPFXAwkV0YRR9yP7UCc8eU,google-places-farms-expansion-3.json
no,Lekaryds Lantcafé,Kronoberg,,"Fridhem 1, 342 92 Alvesta, Sverige",http://www.lekarydslantcafe.se/,,annat,yes,yes,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: Stängt, lördag: 11:00–17:00, söndag: 11:00–16:00",,4.9,61,google-places:gårdscafé,ChIJyVDZbrEvV0YREYUi0ewa8T4,google-places-farms-expansion-3.json
no,LUNDENS VÄXTHUS,Kronoberg,,"LUNDEN 2, 365 92 Hovmantorp, Sverige",http://www.lundensvaxthus.se/,0478-415 90,annat,no,no,"måndag: 09:00–18:00, tisdag: 09:00–18:00, onsdag: 09:00–18:00, torsdag: 09:00–18:00, fredag: 09:00–18:00, lördag: 10:00–15:00, söndag: 10:00–15:00",,4.5,97,google-places:lokal producent mat,ChIJA2M9xzADV0YRNQH9eEzX9Z4,google-places-farms-expansion-3.json
no,Massimo,Kronoberg,Växjö,"Sandgärdsgatan 10, 352 30 Växjö, Sverige",http://www.restaurangmassimo.se/,0470-57 05 60,annat,yes,yes,"måndag: 11:30–14:00, 17:00–22:00, tisdag: 11:30–14:00, 17:00–22:00, onsdag: 11:30–14:00, 17:00–22:00, torsdag: 11:30–14:00, 17:00–22:00, fredag: 11:30–14:00, 17:00–23:00, lördag: 12:00–23:00, söndag: Stängt",,4,592,google-places:gårdsrestaurang,ChIJe4aktPIjV0YRPThDn3BK8V4,google-places-farms-expansion-3.json
no,Mat & Prat AB,Kronoberg,Växjö,"Arabygatan 82B, 352 46 Växjö, Sverige",http://www.matoprat.com/,0470-74 90 05,annat,yes,yes,"måndag: 11:00–14:30, tisdag: 11:00–14:30, onsdag: 11:00–14:30, torsdag: 11:00–14:30, fredag: 11:00–14:30, lördag: Stängt, söndag: Stängt",,4.4,283,google-places:gårdsrestaurang,ChIJc8cHuXokV0YRagch_noR8DA,google-places-farms-expansion-3.json
